id,MsgSvrID,type_name,is_sender,talker,room_name,msg,src,CreateTime
2418,8713869504673165045,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,你觉得能找到那么多人不,,2024-12-12 13:56:58
2419,7885589608017112623,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,明天？？？我明天上午下午都有课的,,2024-12-12 13:57:12
2420,7355837235417482567,动画表情,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,"<msg><emoji fromusername = ""wxid_q454azbavsa321"" tousername = ""wxid_jwyw4zgffugf22"" type=""2"" androidmd5=""BE0D72313382941D2AA662841B3D36C9"" androidlen=""99928"" productid=""com.tencent.xin.emoticon.person.stiker_16788013148626b30a210515f6""></emoji></msg>",,2024-12-12 13:57:14
2421,5564773466670534346,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,其他同学呢～,,2024-12-12 13:57:24
2422,6582669058969057173,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,找人带还是招募志愿者呢？,,2024-12-12 13:57:33
2423,2941751148051372572,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,得有个学生负责人,,2024-12-12 13:57:41
2424,5754328837783148430,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,要几点呀,,2024-12-12 13:58:29
2425,3477630195747442943,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,估计得一整天,,2024-12-12 13:58:54
2426,8379838861921687048,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,我问问,,2024-12-12 13:58:55
2427,3389766640523883287,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,早上8:00-下午5:30,,2024-12-12 14:15:46
2428,6980909992611231820,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,统一接送,,2024-12-12 14:15:50
2429,275102726239194723,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：3.18秒
翻译结果：咱们这协有学生可以去吗？",wxid_jwyw4zgffugf22\2024-12-12_14-16-00_0_275102726239194723.wav,2024-12-12 14:16:00
2430,5816645591444558107,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,部长团里面肯定没有的,,2024-12-12 14:16:25
2431,5532216200914173613,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,ohno,,2024-12-12 14:16:35
2432,2932404003113736069,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,剩下的就是大一的了,,2024-12-12 14:16:39
2433,9122920175819180373,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,不在本部不行啊,,2024-12-12 14:16:42
2434,4338636656704434536,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,是这样的,,2024-12-12 14:16:43
2435,8633969696424022744,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,那找个靠谱学生负责吧,,2024-12-12 14:18:37
2436,2423044820703614591,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：4.74秒
翻译结果：我报名链接建好了，你现在立刻拟一个通知吧。",wxid_jwyw4zgffugf22\2024-12-12_14-19-04_0_2423044820703614591.wav,2024-12-12 14:19:04
2437,4282443786889513888,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：4.22秒
翻译结果：你把通知拟好，给我看一眼。没问题的话，我这边发了就报名。",wxid_jwyw4zgffugf22\2024-12-12_14-19-10_0_4282443786889513888.wav,2024-12-12 14:19:10
2438,1711300657187646272,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,那好我找一个外联的靠谱的学生去,,2024-12-12 14:19:51
2439,2323924418204602821,系统通知,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,<revokemsg>你撤回了一条消息</revokemsg>,,2024-12-12 14:19:51
2440,527215036048953918,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,或者在报名的人里面看看有没有靠谱的学生,,2024-12-12 14:21:26
2441,1972533218945936488,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,我先拟通知吧,,2024-12-12 14:21:32
2442,7033060014649169295,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,我拟好了,,2024-12-12 14:22:34
2443,7236632972254787016,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,我来招吧,,2024-12-12 14:22:37
2444,3195568108385891580,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,你找找人就行,,2024-12-12 14:22:40
2445,138833891488978192,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,加油！,,2024-12-12 14:22:45
2446,3641142955447790569,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,啊那我直接去问问我们星火大群的有没有想去的,,2024-12-12 14:23:09
2447,343077619119659895,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,嗯嗯,,2024-12-12 14:23:18
2448,3895707317391695718,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"【志愿招募】
时间：12月13日8:00-17:30（7:50需集合）
地点：北京中关村展示中心（本部发车，统一接送）
CCAI 2024 中国人工智能大会招募听会观众，中午准备工作餐，提供志愿服务证书、大巴车接送以及一点劳务费。
志愿者点击下方链接报名，报名成功后记得加微信群！
https://f.wps.cn/g/YhxEdW86/邀你填写「12.13志愿者招募」",,2024-12-12 14:27:04
2449,1451592811557679987,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,找到负责学生直接让他报这个哦,,2024-12-12 14:27:14
2450,4018600995334164490,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,主要是想找个咱们星火的过去，这样到时候可以蹭张合照呢,,2024-12-12 14:28:14
2451,5184783479419387682,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,咱们活动合照太少了啊啊啊,,2024-12-12 14:28:22
2452,7046702116639009991,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,啊是这样的,,2024-12-12 14:28:34
2453,8933671938582966422,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,我发在我们的大群里面了,,2024-12-12 14:28:50
2454,7397440086220070157,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,等着他们回复我吧,,2024-12-12 14:28:58
2455,9193023113105095948,动画表情,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,表情,http://wxapp.tc.qq.com/262/20304/stodownload?m=6e5397933b46f93ff58ef98032bb75bd&filekey=30350201010421301f020201060402534804106e5397933b46f93ff58ef98032bb75bd020301327d040d00000004627466730000000131&hy=SH&storeid=32303232303731383130333132343030303739633134346331363634323136393637623430623030303030313036&bizid=1023,2024-12-12 14:29:16
2456,4966563298470604408,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,那我这边先开始招啦,,2024-12-12 14:29:25
2457,4073833605454416716,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,嗯嗯,,2024-12-12 14:29:33
2458,6187728534186993520,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,面试大赛还没录入吗,,2024-12-12 15:08:06
2459,4678874128869935946,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,录入了录入了,,2024-12-12 15:10:55
2460,2319788366604301657,系统通知,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,"<revokemsg><![CDATA[你撤回了一条消息 <a href=""weixin://revoke_edit_click"">重新编辑</a>]]></revokemsg>",,2024-12-12 15:11:03
2461,8913045754130326717,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,那天说了之后我就都布置下去了,,2024-12-12 15:11:12
2462,2040961755178495537,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,没录入的应该没加到志愿北京里面,,2024-12-12 15:11:23
2463,2525985749517978550,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：3.64秒
翻译结果：但还有学生跟我反馈，没有收到时长。",wxid_jwyw4zgffugf22\2024-12-12_15-11-24_0_2525985749517978550.wav,2024-12-12 15:11:24
2464,5059623794810786800,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：3.36秒
翻译结果：那有名单吗？没加到支援北京的名单。",wxid_jwyw4zgffugf22\2024-12-12_15-11-30_0_5059623794810786800.wav,2024-12-12 15:11:30
2465,7832967417429979718,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,曹雨畅 王皓轩 时嘉木 张潇雯 陈炯霏 李宏博 宋佳音，这几个人找不到，其他都录好了,,2024-12-12 15:11:31
2466,5874014793186019892,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,okk,,2024-12-12 15:11:54
2467,3411255277892027933,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,你看12.13群里面,,2024-12-12 16:24:40
2468,7278868077648150767,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,有你认识的靠谱学生嘛,,2024-12-12 16:24:46
2469,3416618891067863841,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,我完全没有,,2024-12-12 16:24:50
2470,6421668038449909565,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,[Sweats],,2024-12-12 16:24:54
2471,421488078697235026,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,李东临,,2024-12-12 16:25:08
2472,7837421156899557379,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,我认识,,2024-12-12 16:25:09
2473,3438172476702739731,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,靠谱不,,2024-12-12 16:25:15
2474,8903930500565222960,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,能让他来负责一下吗,,2024-12-12 16:25:19
2475,6825061694584594008,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,团委的人,,2024-12-12 16:25:26
2476,917112378336870265,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：7.52秒
翻译结果：主要是明天早上八点，负责签到工作，然后最后负责收尾，就是组织学生们一起上车回来。",wxid_jwyw4zgffugf22\2024-12-12_16-25-28_0_917112378336870265.wav,2024-12-12 16:25:28
2477,7019210588210134180,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,可以啊,,2024-12-12 16:25:31
2478,7745245775972243746,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,这靠谱,,2024-12-12 16:25:32
2479,1242553187806274901,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,[Whimper],,2024-12-12 16:25:34
2480,1589702404956741439,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,啊好,,2024-12-12 16:25:37
2481,8374855523565479393,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,那我联系他,,2024-12-12 16:25:39
2482,6763864170002853063,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,让他帮帮忙,,2024-12-12 16:25:40
2483,868767767278857487,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：5.40秒
翻译结果：跟他说完之后，让他加我好友，我这边直接跟他对接吧。",wxid_jwyw4zgffugf22\2024-12-12_16-31-48_0_868767767278857487.wav,2024-12-12 16:31:48
2484,6962914708932023948,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,好的,,2024-12-12 16:31:55
2485,5485884863515664256,图片,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,图片,FileStorage\MsgAttach\2a439a4f22b1bc1ff7d048eecf1ab0e7\Image\2024-12\38cad0ed956f20813195257a9cf497f6.dat,2024-12-12 16:38:51
2486,159690405941073500,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,这个是CBA的,,2024-12-12 16:38:56
2487,7534793715252574807,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,可以我们就发出去,,2024-12-12 16:39:01
2488,7080185625920894707,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,wok 这几个时间 你都在学校吗 bro,,2024-12-12 16:40:12
2489,577604335764450941,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,我可以在,,2024-12-12 16:40:22
2490,6830133041717512010,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,那你太牛了,,2024-12-12 16:40:31
2491,1980046689798239196,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,我假期不走的,,2024-12-12 16:40:33
2492,1293434834491558570,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,那我来看看推送,,2024-12-12 16:40:36
2493,7802234145035376118,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,哇塞….,,2024-12-12 16:40:38
2494,2536706645894948112,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,我真不行了 我可太想回家了,,2024-12-12 16:40:44
2495,4229165955452646416,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,哈哈哈哈哈哈哈哈,,2024-12-12 16:40:46
2496,6323782145354386145,动画表情,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,表情,FileStorage\CustomEmotion\E9\E976CF3908C2CA72BEE296C6C6816D33,2024-12-12 16:41:01
2497,4042525259606538070,引用回复,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"没问题呢

[引用](2024-12-12 16:38:53)张宏哲:图片",,2024-12-12 16:42:01
2498,2261264348172529129,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,行,,2024-12-12 16:42:06
2499,2696342161951130655,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,那我发了,,2024-12-12 16:42:10
2500,1426011379378933485,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,好,,2024-12-12 16:42:24
2501,7135282362975841357,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：9.52秒
翻译结果：但你们加微信群的话，这个志愿活动1月份才办，会不会后面有些学生想要补报名就加不进群啊？",wxid_jwyw4zgffugf22\2024-12-12_16-42-35_0_7135282362975841357.wav,2024-12-12 16:42:35
2502,1034671094841538837,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：3.56秒
翻译结果：你们要不是，要不然这种群还是建Q q群。",wxid_jwyw4zgffugf22\2024-12-12_16-42-40_0_1034671094841538837.wav,2024-12-12 16:42:40
2503,4640535579601436762,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：4.40秒
翻译结果：像那种马上办一次性的活动的，可以建微信群。",wxid_jwyw4zgffugf22\2024-12-12_16-42-48_0_4640535579601436762.wav,2024-12-12 16:42:48
2504,1940816317863683955,系统通知,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,"<revokemsg><![CDATA[你撤回了一条消息 <a href=""weixin://revoke_edit_click"">重新编辑</a>]]></revokemsg>",,2024-12-12 16:42:55
2505,4196139071211773884,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,好像是这样的说,,2024-12-12 16:43:20
2506,7492910071933730208,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,嗯哼,,2024-12-12 16:45:28
2507,5067046370741223661,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,改一下然后就能发,,2024-12-12 16:45:34
2508,8616630413594973944,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,嗯嗯,,2024-12-12 16:45:38
2509,5531749837810525260,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,我让他拿上咱们星火的旗子？,,2024-12-12 16:56:55
2510,2150097847121850264,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,！没错,,2024-12-12 16:57:51
2511,3297741696306552693,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,让他明天短暂当一天我们星火的人,,2024-12-12 16:58:09
2512,6732248303416382480,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,so 老师你知道在哪里嘛？不知道我就问问林雨涵,,2024-12-12 16:58:15
2513,7822434978650633680,动画表情,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,表情,http://wxapp.tc.qq.com/275/20304/stodownload?m=111fe4bc5ffd64454bd5fdba67634de1&filekey=30350201010421301f02020113040253480410111fe4bc5ffd64454bd5fdba67634de10203017a85040d00000004627466730000000132&hy=SH&storeid=2672c80c400068bd0b4590a760000011300004f50534818e36031569e4c16c&bizid=1023,2024-12-12 16:58:19
2514,7085262490124611158,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,完全不知道捏,,2024-12-12 16:58:36
2515,8064712251909881103,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：3.46秒
翻译结果：没有新伙子骑的话，带个院骑也行啊。",wxid_jwyw4zgffugf22\2024-12-12_16-58-42_0_8064712251909881103.wav,2024-12-12 16:58:42
2516,8734764203200482789,语音,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,"语音时长：3.70秒
翻译结果：反正学院的志愿活动就是咱们新火的志愿活动。",wxid_jwyw4zgffugf22\2024-12-12_16-58-49_0_8734764203200482789.wav,2024-12-12 16:58:49
2517,6695852967602279348,动画表情,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,表情,http://wxapp.tc.qq.com/262/20304/stodownload?m=6b5fda5c01615d6b04493adf594cb3fb&filekey=30350201010421301f020201060402534804106b5fda5c01615d6b04493adf594cb3fb02030120b6040d00000004627466730000000132&hy=SH&storeid=264ba820f00041b3a76f1117c0000010600004f50534829788bc1e64cd9f67&bizid=1023,2024-12-12 16:59:15
2518,5575313221880364720,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,那先把院的找出来吧,,2024-12-12 16:59:29
2519,450717226954097357,动画表情,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,表情,http://wxapp.tc.qq.com/275/20304/stodownload?m=cca917ead9ac56781319233cece5172f&filekey=30340201010420301e02020113040253480410cca917ead9ac56781319233cece5172f02026570040d00000004627466730000000132&hy=SH&storeid=2672c80c500011ea1b4590a760000011300004f5053480db468e0b6e02d5ee&bizid=1023,2024-12-12 16:59:31
2520,5822274281936108454,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,好呢,,2024-12-12 17:00:06
2521,2145080376603152019,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,老师院旗子,,2024-12-12 17:07:59
2522,2776093754377734235,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,放到十楼乒乓球台子上？,,2024-12-12 17:08:17
2523,8971655810809601371,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,等我看广告复活了我去拿,,2024-12-12 17:08:28
2524,5656847703575171931,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,好呢,,2024-12-12 17:08:52
2525,565855507879586503,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,我找找,,2024-12-12 17:08:53
2526,4610557791455425218,图片,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,图片,FileStorage\MsgAttach\2a439a4f22b1bc1ff7d048eecf1ab0e7\Image\2024-12\d2c3953e118c15dbf05502df9d338c90.dat,2024-12-12 17:09:36
2527,5396063501669433564,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,here,,2024-12-12 17:09:38
2528,7240489758062914342,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,fine,,2024-12-12 17:09:53
2529,5267229433232793032,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,老师cba的那个帮忙转发一下吧,,2024-12-12 21:05:05
2530,7460571920659584155,动画表情,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,表情,http://wxapp.tc.qq.com/275/20304/stodownload?m=111fe4bc5ffd64454bd5fdba67634de1&filekey=30350201010421301f02020113040253480410111fe4bc5ffd64454bd5fdba67634de10203017a85040d00000004627466730000000132&hy=SH&storeid=2672c80c400068bd0b4590a760000011300004f50534818e36031569e4c16c&bizid=1023,2024-12-12 21:05:07
2531,812856336248535696,文本,0,wxid_jwyw4zgffugf22,wxid_jwyw4zgffugf22,好呢好呢,,2024-12-12 21:05:19
2532,7749592308485854672,文本,1,wxid_q454azbavsa321,wxid_jwyw4zgffugf22,给大四的学长学姐们转发一下啦,,2024-12-12 21:05:20
